date,change_percent,dayNumber,year,is_quarter_end,high_ratio,low_ratio,daily_middle_ratio,Moving5DayClose_ratio,Moving10DayClose_ratio,Moving20DayClose_ratio,all_time_high_ratio,yearly_max_to_date_ratio,yearly_min_to_date_ratio,yearly_avg_to_date_ratio,monthly_max_to_date_ratio,monthly_min_to_date_ratio,monthly_avg_to_date_ratio,volume_vs_20d_ratio,run,DecreasingMA5-10,DecreasingMA5-20,DecreasingMA10-20,close_vs_cumulativechange_ratio,day_Tuesday,day_Wednesday,day_Thursday,day_Friday,month_February,month_March,month_April,month_May,month_June,month_July,month_August,month_September,month_October,month_November,month_December,target
1993-01-21,0.96,21,1993,0,0.9982368885029341,1.0144543837832778,1.0062802989607995,1.0040337095305651,1.011433081279396,1.0320548049559526,0.9910001698081167,0.9910001698081167,1.0674808644754614,1.024397818402766,0.9910001698081167,1.0674808644754614,1.024397818402766,1.211185806571048,1.0,0,0,0,105.08033240997355,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0.0
1993-01-22,-0.4,22,1993,0,0.9898349489127587,1.0011394048596942,0.9954550843773466,1.0007601984462284,1.0040926969278197,1.0249461341732131,0.9870292723069085,0.9870292723069085,1.0632035119315624,1.018598732525495,0.9870292723069085,1.0632035119315624,1.018598732525495,1.2575095576187876,1.0,0,0,0,-248.56578947368718,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,1.0
1993-01-25,0.86,25,1993,0,0.9938188694007954,1.0092434415266245,1.0014717670403028,1.0081006791131053,1.0099389088403283,1.0304381569447185,0.9938188694007954,0.9938188694007954,1.0723069563259793,1.025665699075503,0.9938188694007954,1.0723069563259793,1.025665699075503,1.0920632562132535,1.0,0,0,0,117.79134466769656,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0
1993-01-26,-0.44,26,1993,0,0.9862221355689867,1.0024441802087463,0.9942669942669943,1.0018776540679863,1.0024388826059845,1.0230856668226296,0.9862221355689867,0.9862221355689867,1.0675793561458802,1.0195225879729728,0.9862221355689867,1.0675793561458802,1.0195225879729728,1.1858438242803064,1.0,0,0,0,-225.81845238095147,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0
1993-01-27,-1.78,27,1993,0,0.982168039538715,1.0074897252866106,0.9946677522473524,0.9856364405882975,0.9854070579274744,1.0031107443845748,0.9686358614414766,0.9686358614414766,1.0485423232778028,1.0009693328169527,0.9686358614414766,1.0485423232778028,1.0009693328169527,1.1091404083094978,2.0,1,0,0,-44.121965660153975,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0
1993-01-28,-0.52,28,1993,0,0.9947800649472639,1.0070229297978701,1.0008640591880544,0.9850121576912345,0.9830385309519295,0.996435397630588,0.963579645155001,0.963579645155001,1.0430690004502476,0.9960124907542678,0.963579645155001,1.0430690004502476,0.9960124907542678,1.0369637347924792,3.0,1,0,0,-35.67516843118388,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0.0
1993-01-29,-0.03,29,1993,0,0.9942047649710237,1.0043637349234313,0.9992584302991896,0.9885475106241647,0.9850263029880939,0.9947659088117826,0.9633066874634432,0.9633066874634432,1.0427735254389914,0.9959061580976837,0.9633066874634432,1.0427735254389914,0.9959061580976837,0.9135492129095936,4.0,1,0,0,-35.308242020009516,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,1.0
1993-02-01,1.33,1,1993,0,0.9984443971706644,1.0137972000594009,1.006062229962823,1.0046503289746533,0.9989623934125285,1.0053820304446202,0.9760837070254111,0.9760837070254111,1.0566045700135074,1.008969750325581,0.9984443971706644,1.0137972000594009,1.006062229962823,0.820868177257493,1.0,1,0,0,76.3936927772123,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,1.0
1993-02-02,0.52,2,1993,0,0.9996027437167299,1.0085237140948564,1.0040434134922325,1.0109548680862461,1.00381109926145,1.00832097220265,0.9811919152531358,0.9811919152531358,1.0621341737955876,1.0137816250493312,0.9996027437167299,1.0191027769902663,1.0076722075200315,0.9702876149705664,2.0,1,1,0,54.86046511627911,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0.0
1993-02-03,-0.24,3,1993,0,0.9928149554395402,1.002182505356454,0.9974767376403194,1.006414796797947,1.0011898826735801,1.0046197540844737,0.9788392799116138,0.9788392799116138,1.0595874606033318,1.0107396054169535,0.9928149554395402,1.0166592415590026,1.002649518027374,1.1094673431046678,1.0,1,1,0,-416.06077348067555,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,0.0
1993-02-04,-0.61,4,1993,0,0.9889280854043627,1.0060890370450024,0.9974347527701339,0.9983833576541079,0.9964508038277001,0.9971490614550444,0.972886202638591,0.972886202638591,1.0531432913102206,1.0042922270019234,0.9867768812951537,1.0104761519042027,0.9967722657895132,1.0851114520694156,2.0,1,1,0,-117.13458528951512,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,0.0
1993-02-05,-1.4,5,1993,0,0.9859851167016259,1.0137780403038585,0.9996884439808732,0.9852111529106449,0.9847983431902128,0.982721152207261,0.9592513160460129,0.9592513160460129,1.0383836109860423,0.9905925918170609,0.9729473184622687,1.0137780403038585,0.9861339939629359,1.1049850764267841,3.0,1,1,1,-43.72037914691944,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,0.0
1993-02-08,-0.89,8,1993,0,0.9874584874584875,1.003085573230938,0.9952106888716546,0.9815775559664939,0.9800676915985777,0.9746584797752869,0.9507376356664717,0.9507376356664717,1.0291676046825755,0.9823098281343903,0.9643120814217161,1.0047804167754166,0.9803087211893172,0.8327567747971732,4.0,1,1,1,-31.218523260776852,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0.0
1993-02-09,-0.76,9,1993,0,0.9837776302058627,1.0014485755673588,0.9925344563552833,0.9817658531043494,0.9769312864296855,0.9679021564124016,0.9435237538181581,0.9435237538181581,1.021358622242233,0.9754998931142428,0.9569952011812477,1.0014485755673588,0.9756317663537316,1.030320389541307,5.0,1,1,1,-25.048309178743946,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,1.0
1993-02-10,1.2,10,1993,0,0.99633798996338,1.0119851219176195,1.004100601421542,0.998521112210611,0.990054974601707,0.9806205301571516,0.9548320010398388,0.9548320010398388,1.0335997298514183,0.9877854666045883,0.9684649053419818,1.01345105883976,0.9893910837290388,0.9623299803943026,1.0,1,1,1,84.43678160919497,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,0.0
1993-02-11,-0.27,11,1993,0,0.9907637799534807,1.001531037688133,0.9961183132677548,1.000177469557145,0.9885833566091987,0.9799817018362368,0.9522973939039449,0.9522973939039449,1.030856033318325,0.9855371277886138,0.9658941095818172,1.010760847071808,0.9877953416465428,0.8830171719630718,1.0,1,1,1,-375.7179487179399,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,0.0
1993-02-12,-1.4,12,1993,0,0.9852427714129841,1.0004570320614916,0.9927916165607283,0.9903810824298461,0.9771967582791444,0.968582543980617,0.9389484629882368,0.9389484629882368,1.0164058982440343,0.9724101492959231,0.9523545852449508,1.0004570320614916,0.9758008468251487,0.8160843921007899,2.0,1,1,1,-59.11456628477892,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,0.0
1993-02-16,-3.96,16,1993,0,0.9604086491874082,1.0086943879034604,0.9839594945326129,0.961097827562609,0.9458228814483586,0.9342265611849857,0.9017742249951257,0.9017742249951257,1.0086943879034604,0.9354459815674274,0.9146495807625376,1.0086943879034604,0.9412366868174594,1.141323953823954,3.0,1,1,1,-16.996080352768228,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0.0
1993-02-17,-0.28,17,1993,0,0.9927105754053668,1.0129432779876424,1.0027248746267792,0.9675181736559607,0.9513293198425774,0.9353798062232463,0.8992266198739196,0.8992266198739196,1.0129432779876424,0.934840373028429,0.9120656014343723,1.0129432779876424,0.9436080461697153,1.0358147849477526,4.0,1,1,1,-16.171575502571308,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,1.0
1993-02-18,0.69,18,1993,0,0.9854842817124585,1.0159415428146377,1.0004811662896334,0.9846233874912007,0.9653488330194314,0.9452969252336574,0.9053876649119386,0.9053876649119386,1.0198834519312423,0.9429372048767861,0.9183146126667721,1.0198834519312423,0.9537696699037306,1.1169272718092,1.0,1,1,1,146.95358649789353,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,0.0
1993-02-19,-0.1,19,1993,0,0.9907168790489073,1.0069752970289867,0.998779927656887,0.9939377837200067,0.9714266568197271,0.9483506456424841,0.9044388119841424,0.9044388119841424,1.0188146065770594,0.9435280313916171,0.9173522122027106,1.0188146065770594,0.9559154852181558,0.9165326211024761,1.0,1,1,1,-953.1917808220426,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,0.0
1993-02-22,-2.17,22,1993,0,0.9772730535655321,1.000779216960466,0.9888864676400089,0.9840430914594832,0.9579673697202375,0.9324919398421463,0.884772860206668,0.884772860206668,1.000779216960466,0.9247722276047102,0.8974054738174341,1.000779216960466,0.9385314953356074,1.0485538166164639,2.0,1,1,1,-42.91929382093344,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,1.0
1993-02-23,0.26,23,1993,0,0.9957978288782537,1.0121461092408313,1.0039054168352148,0.9898502925401537,0.9671376138988478,0.9400576861093283,0.8870865015922532,0.8870865015922532,1.0121461092408313,0.929162781647722,0.8997521489215842,1.0121461092408313,0.9446862221868483,1.022688880542223,1.0,1,1,1,383.41573033708454,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,1.0
1993-02-24,2.6,24,1993,0,0.9982038744992944,1.0339150720529175,1.0157456900615758,1.013145939313969,0.9959394400551838,0.9684361053448269,0.9101839214921686,0.9101839214921686,1.0384997552981656,0.9549410322507407,0.9231793492590835,1.0384997552981656,0.9718984851144431,1.0635329571418024,2.0,1,1,1,35.818414322250725,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,1.0
1993-02-25,0.44,25,1993,0,0.9993889962487212,1.01726955842578,1.00825000895961,1.015612590575263,1.0047887219312606,0.9755214614582822,0.9141873009683499,0.9141873009683499,1.043067522875914,0.9603722400321532,0.9272398882033435,1.043067522875914,0.9779017111429956,0.9861912691714001,3.0,1,1,1,31.079540433053477,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,0.0
1993-02-26,-0.15,26,1993,0,0.994266136225277,1.0054259903506133,0.9998149229082728,1.0122108710190716,1.007660619765518,0.9767101606895994,0.9128225125105608,0.9128225125105608,1.0415103293834997,0.9599448193969073,0.9258556135632547,1.0415103293834997,0.9776446896658847,0.8341905668488607,1.0,1,1,1,-668.8380952380518,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,0.0
1993-03-01,-0.58,1,1993,1,0.9890217298920588,1.002340071207075,0.9956363636363638,1.0012677361158515,1.0052813301810455,0.9739293702777106,0.9075063365178397,0.9075063365178397,1.035444689970191,0.9553444966247923,0.9890217298920588,1.002340071207075,0.9956363636363638,0.721134185458316,2.0,0,1,1,-135.8346303501949,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,1.0
1993-03-02,2.04,2,1993,1,0.9983743939011742,1.023356699609285,1.0107111949721224,1.0129760811268116,1.0230245869388528,0.9964571097680545,0.9260024696172092,0.9260024696172092,1.0565483693959572,0.9756607722957049,0.9983743939011742,1.023356699609285,1.013313230734219,0.8037587404105349,1.0,0,1,1,50.06465214335943,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,1.0
1993-03-03,1.05,3,1993,1,0.9987098564195047,1.0117203968633182,1.005173027652311,1.017946122042679,1.0296397576645175,1.0094152452660874,0.9357509586014167,0.9357509586014167,1.067671180056059,0.9863815933268306,0.9987098564195047,1.0341300850379223,1.0176338796655569,0.9243607491301749,2.0,0,1,1,33.130234698573545,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,0.0
1993-03-04,-1.23,4,1993,1,0.9876930770085565,1.0076095736088082,0.9975519251408167,1.0032252876093084,1.014863426038256,0.9999374212932135,0.9242347436147396,0.9242347436147396,1.0545314330629254,0.9747719770248291,0.9864188111257542,1.0214031257182257,1.0032097180386153,0.914228756148538,1.0,0,1,1,-80.25507900677188,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,1.0
1993-03-05,0.01,5,1993,1,0.9929487000474742,1.008108759444862,1.000471303259027,1.000824720214371,1.0127517887253337,1.0026697723537918,0.9243257295119256,0.9243257295119256,1.0546352459624198,0.9754352712320398,0.9865159187070819,1.0215036773155597,1.0027397569329386,0.8559345903607478,1.0,0,0,1,10158.99999999274,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,1.0
1993-03-08,1.09,8,1993,1,0.9975162002025894,1.0121791532320517,1.0047941854776714,1.0058739411374569,1.0182522797644171,1.0149651162216098,0.93439916812894,0.93439916812894,1.0661288169778582,0.9864743094213274,0.9972671152112089,1.032636175591818,1.0121779656144656,0.8917595160479411,2.0,0,0,1,91.92838874680248,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.0
1993-03-09,-0.01,9,1993,1,0.9944384494064911,1.002286797925149,0.9983471992666564,1.0039695065911687,1.0129279366877764,1.015759247535498,0.9342951842464418,0.9342951842464418,1.0660101736641505,0.9866219638028547,0.9944384494064911,1.0325212594805793,1.0100825575267873,0.9398088579220379,1.0,0,0,0,-8984.999999995403,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,1.0
1993-03-10,0.52,10,1993,1,0.9988525610008986,1.0083878801412403,1.0035975719861652,1.008432917689029,1.0149848353522428,1.021259994996318,0.9391304347826086,0.9391304347826086,1.071527087751561,0.9919776403343319,0.9988525610008986,1.0378648586531831,1.0138310439452018,0.9985461623981398,1.0,0,0,0,194.22580645161148,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,1.0
1993-03-11,0.13,11,1993,1,0.991978829594691,1.0020498898876715,0.9969889272450407,1.0062729498164014,1.0134520856125862,1.0234077992990747,0.940365243387275,0.940365243387275,1.0729359771018405,0.9933588825107322,0.991978829594691,1.039229487474144,1.013111953396318,1.0086960071854332,2.0,0,0,0,154.9186295503188,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,1.0
1993-03-12,0.25,12,1993,1,0.9987881792393071,1.0174080152618215,1.0080121189379252,1.0048573415683697,1.0127497839197173,1.0265301356582288,0.9427438746994216,0.9427438746994216,1.0756499429029052,0.9961164025375674,0.9944880162343003,1.0418581935187312,1.0149031098461554,1.1645355894274871,3.0,0,0,0,111.58461538461538,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,1.0
1993-03-15,0.46,15,1993,1,0.9979729081919163,1.0056866019792687,1.001814906986017,1.0067510058805325,1.013093478566155,1.0307872408902659,0.9470722038084096,0.9470722038084096,1.0805884708359905,1.0007122536469006,0.9979729081919163,1.0466415766490462,1.0179233547185889,0.761852929649027,4.0,0,0,0,74.12309257375351,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.0
1993-03-16,-0.19,16,1993,1,0.9920198616776024,1.0013907822806076,0.9966832958719367,1.002470265829276,1.0090565608379714,1.0263647968814722,0.9452394878793787,0.9452394878793787,1.0784973824318915,0.9987346240939527,0.9920198616776024,1.0446161801884626,1.0143192639692589,0.9454705909036549,1.0,0,0,0,-515.7588652482386,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.0
1993-03-17,-2.19,17,1993,1,0.9781221638568796,1.0022120776622425,0.9900205990424228,0.9835782219235439,0.9881611264850687,1.0025313101644222,0.9245596932475465,0.9245596932475465,1.054902193418262,0.9771338012225489,0.9703166136930987,1.021762238565847,0.9919657152358552,1.01709123278064,2.0,0,0,0,-41.06870669745946,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,0.0
1993-03-18,-0.04,18,1993,1,0.9912861624259324,1.000492506859917,0.995868057987254,0.9865518140897914,0.9877387035200175,1.0010756987818132,0.924156755702866,0.924156755702866,1.0544424505776446,0.9770626359300179,0.9698937345683222,1.0213169386347967,0.9918417676585249,0.975103734439834,3.0,0,0,0,-40.3289846851957,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,0.0
1993-03-19,-1.11,19,1993,1,0.9822304178366371,1.0002703010299894,0.991168281938326,0.9816489681034941,0.977867220009346,0.9894596115958345,0.9139013452914798,0.9139013452914798,1.0427412537632177,0.9666707105924418,0.9591307787796527,1.0099833371638705,0.981517414671599,0.9932432147629224,4.0,1,0,0,-27.551332288401273,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,0.0
1993-03-22,-0.61,22,1993,1,0.9939268951784953,1.0092865395725015,1.0015478323181657,0.9838602043660793,0.9746324713849982,0.9821835780839668,0.9083382075778255,0.9083382075778255,1.036393836479853,0.9614978349466219,0.9532923186053174,1.0092865395725015,0.9771283754260247,0.9102970868185751,5.0,1,1,0,-23.458543135280326,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.0
1993-03-23,-0.37,23,1993,1,0.9862181303116148,1.0009488075214559,0.9935288703705024,0.988873802733687,0.9741229996950052,0.9776381782543008,0.9050107233378826,0.9050107233378826,1.0325972504412049,0.9585881648370262,0.9498001555103878,1.0055892547660312,0.9747019159151518,0.9756928864805163,6.0,1,1,0,-21.523029366306012,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,1.0
1993-03-24,0.11,24,1993,1,0.9956290085277185,1.0089019482963262,1.0022215352318233,0.9939621586780066,0.9786511095666338,0.9788998839943036,0.9059725742509911,0.9059725742509911,1.0336947010930015,0.9603233276614908,0.9508096089050159,1.0089019482963262,0.9771723781803794,1.0583959861594705,1.0,1,1,0,941.9054054053938,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,1.0
1993-03-25,1.68,25,1993,1,0.9981691430180973,1.0168433738396867,1.0074197262376872,1.0113528369249738,0.9971958921860644,0.9950091604017942,0.9212322090076038,0.9212322090076038,1.0511056073796141,0.9770154486445671,0.9668244505981692,1.0258952609790695,0.9943475499896623,0.9622641509433962,2.0,1,1,1,56.7908653846153,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,0.0
1993-03-26,-0.49,26,1993,1,0.9894502041217155,1.0035858104358466,0.9964678788906314,1.0057898264478131,0.9951293982859771,0.9899425297439629,0.916734906089556,0.916734906089556,1.0459742840617539,0.9726465501957525,0.9621045739151786,1.0208870103928436,0.9898397189169009,0.8998983538605732,1.0,1,1,1,-203.84104046242558,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,0.0
1993-03-29,-0.35,29,1993,1,0.989650219668807,1.0011110636297593,0.9953476515199795,1.0011167677550403,0.9952560326271664,0.9861418730395481,0.9135114057321114,0.9135114057321114,1.0422963413368136,0.9696505623907037,0.9587215409169655,1.0172972816489592,0.986783501825438,0.8541775554394087,2.0,1,1,1,-118.31818181818072,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,1.0
1993-03-30,1.8,30,1993,1,1.0,1.0179707175481283,1.0089053410893707,1.0135720964497212,1.0148344213043738,1.0036509022042193,0.9299278611815169,0.9299278611815169,1.061027154488425,0.9874261200982182,0.9759504549360907,1.0355788437599514,1.0047153642231077,0.5441674444004289,1.0,0,1,1,56.64608076009453,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,1.0
1993-03-31,0.48,31,1993,1,0.9896470069937772,1.0047523202504751,0.9971424608128727,1.0121285337343324,1.0185692930065817,1.0084969699775599,0.9343471761876909,0.9343471761876909,1.0660694953210044,0.9921993121983773,0.980588484046544,1.0405002460701156,1.0089468843959526,1.1492096732870685,2.0,0,1,1,44.843418590143244,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,0.0
1993-04-01,-1.41,1,1993,0,0.982231215955869,1.0024329867741706,0.9922292850942286,0.9978316272651749,1.0044904195877544,0.9943956759426602,0.9211282251251055,0.9211282251251055,1.0509869640659064,0.978382056987868,0.982231215955869,1.0024329867741706,0.9922292850942286,1.09559899540114,1.0,0,1,1,-69.68239921337216,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,0.0
1993-04-02,-3.71,2,1993,0,0.9628741163023693,1.0001025956704628,0.9811353309944211,0.9670305998662176,0.970050907912264,0.9594144191961621,0.8869305257685058,0.8869305257685058,1.0119681442702695,0.9426453772461358,0.9457650140681091,1.0001025956704628,0.9680925019507697,1.2225965400771839,2.0,0,1,1,-18.705043859649113,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,1.0
1993-04-05,1.03,5,1993,0,0.9986239063676922,1.01630426770841,1.0073865172315537,0.9807466882141392,0.9813875029360059,0.971339284707898,0.8960941054136609,0.8960941054136609,1.0224235862907651,0.9531852465714991,0.9555364592717848,1.01630426770841,0.987667468141954,0.8408511613254289,1.0,0,1,1,97.78865248227012,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.0
1993-04-06,-1.2,6,1993,0,0.9793661749058177,1.0014556254778568,0.9902877331743701,0.9784966627303261,0.9716692178969397,0.962199846722727,0.8853057776044713,0.8853057776044713,1.010114342493586,0.9424100299536773,0.9440324883227765,1.004068696100833,0.9793644146241073,0.9615711895536936,1.0,1,1,1,-82.06144578313298,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,1.0
1993-04-07,1.36,7,1993,0,0.9992907390788293,1.0166853204524036,1.0079129863493685,0.9999797214303924,0.985813324194458,0.977501203522782,0.8973419120036394,0.8973419120036394,1.0238473060552582,0.9559684176609947,0.9568670390442002,1.017719466352178,0.9956891018938241,0.9463445693384182,1.0,1,1,1,74.55399568034565,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,0.0
1993-04-08,-1.05,8,1993,0,0.989340748464836,1.0032751252037775,0.9962592152373175,0.9968567317598508,0.9790438299543385,0.9700067803348987,0.8879183726522388,0.8879183726522388,1.013095255750493,0.9466324835129049,0.9468183897212713,1.007031768261222,0.9870535198242979,0.9892467339361611,1.0,1,1,1,-94.22344827586207,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,1.0
1993-04-12,2.18,12,1993,0,0.997941239545357,1.021797048834758,1.0097282596902868,1.0139540153746927,1.0014289526465752,0.9930741892618634,0.9072723727822187,0.9072723727822187,1.0351777425143485,0.9678561495623991,0.9674562363996728,1.0289820888921648,1.0087339084369287,0.9752998426495001,1.0,1,1,1,46.87777031564813,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.0
1993-04-13,-0.9,13,1993,0,0.9830739714346621,1.0004483461811031,0.9916850646557904,1.0041662432679606,0.9940121309312884,0.9867431442291987,0.8991226359914213,0.8991226359914213,1.0258790728025033,0.9596117937890335,0.9587658872610847,1.0197390727500553,0.998667281443631,1.1520251791142475,1.0,1,1,1,-110.32535885167496,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,1.0
1993-04-14,0.18,14,1993,0,0.9983288673754575,1.007882948397231,1.0030831584280235,1.002511414203957,0.9990182524316632,0.9909319247298991,0.9007343861701437,0.9007343861701437,1.0277180441649736,0.9618958749872679,0.9604845528004546,1.0215670376649222,1.0007485372234806,1.0866028408735373,1.0,1,1,1,558.8548387096733,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,0.0
1993-04-15,-0.75,15,1993,0,0.9925106063667061,1.0023901479268382,0.9974259134381819,0.9957465167185926,0.995994531942377,0.9851671320663099,0.893988431793072,0.893988431793072,1.020021059188183,0.9552602956065268,0.9532911059058337,1.0139161199970517,0.9936692036083514,1.103307465140488,1.0,0,1,1,-132.52215799614504,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,0.0
1993-04-16,-0.94,16,1993,0,0.9867191912755079,1.000778530193751,0.9936991336308741,0.9868706943003981,0.9905222158736527,0.9779512402382509,0.8855527393254045,0.8855527393254045,1.0103961203636418,0.9468658411106993,0.944295832236067,1.0043487874990786,0.9851406667770862,1.014310281978974,2.0,0,1,1,-58.330479452054476,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,0.0
1993-04-19,-0.94,19,1993,0,0.9884880706533679,1.0143378871905857,1.0012461613778985,0.984201101285611,0.9822959390109363,0.9707436384439855,0.8772470267108597,0.8772470267108597,1.0143378871905857,0.9387866157981354,0.9354391606259268,1.0143378871905857,0.9779638974522451,0.9995918202573775,3.0,1,1,1,-37.3497509684559,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,1.0
1993-04-20,0.48,20,1993,0,0.9984833983656041,1.0132839233148543,1.0058292172829617,0.9928259787414717,0.9885923798555277,0.976815539854368,0.8814193799961005,0.8814193799961005,1.0191622706163488,0.9440347699705283,0.939888286739941,1.0191622706163488,0.9843628567600158,1.11769558672125,1.0,1,1,1,211.25233644859574,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,1.0
1993-04-21,0.33,21,1993,0,0.9964266362052048,1.0099302360100935,1.0031329937413842,0.9998354156196455,0.9920058086555383,0.9812076646077923,0.8843699226619873,0.8843699226619873,1.0225739062476518,0.9478904113004133,0.9430345534934649,1.0225739062476518,0.9887475068417502,1.0994379784927202,2.0,1,1,1,124.15875912408718,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,0.0
1993-04-22,-0.5,22,1993,0,0.9846118044041074,1.0018943878759177,0.9931779169906547,0.9979715067459195,0.9889384280062876,0.9776746288552371,0.8799116136998766,0.8799116136998766,1.0174188797210575,0.9437297169585009,0.9382805028482724,1.0174188797210575,0.984385110719574,1.162064825930372,1.0,1,1,1,-197.36443148688335,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,0.0
1993-04-23,-1.42,23,1993,0,0.984436543880095,1.002554009795379,0.9934126789183396,0.9878319566568967,0.9771111293326619,0.9666443107596615,0.8673815558588419,0.8673815558588419,1.0029307002119123,0.9310493322728569,0.9249192643002676,1.0029307002119123,0.9717763001013905,1.0665784388050676,2.0,1,1,1,-51.057383320581735,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,0.0
1993-04-26,-1.91,26,1993,0,0.9785618179100014,1.0022048015678588,0.9902422051103613,0.9748164474957927,0.9645641733728063,0.9516574696082715,0.8507961266003768,0.8507961266003768,1.0022048015678588,0.9141462278914776,0.9072336414919124,1.0022048015678588,0.9552970708854477,0.9288346913107672,3.0,1,1,1,-25.341076267905493,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,1.0
1993-04-27,2.24,27,1993,0,0.9993280071679237,1.0223661696406747,1.0107158230190076,0.9992742867552853,0.9894241616434023,0.9753253756576743,0.8698251770975499,0.8698251770975499,1.0246202841744243,0.9354728850730952,0.9275249830212478,1.0246202841744243,0.9784948987984486,1.0263845723722709,1.0,1,1,1,45.710382513660896,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,1.0
1993-04-28,1.51,28,1993,0,0.999205718824464,1.0151225343693964,1.0071012408640092,1.0147100998996226,1.0064193828918189,0.9926876742595614,0.8829791382335739,0.8829791382335739,1.0401151396374326,0.9502892233850413,0.9415515114554602,1.0401151396374326,0.9940095642118727,0.9357521748355612,2.0,1,1,1,27.43618739903058,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,0.0
1993-04-29,-0.2,29,1993,0,0.9979979979979979,1.0120618618259987,1.004980729321079,1.0123762080540921,1.0058694013685379,0.9936682886791348,0.8812114122311042,0.8812114122311042,1.0380328270455659,0.9490384946961262,0.9396665234445384,1.0380328270455659,0.992659668588777,0.8796491017244488,1.0,1,1,1,-498.49999999999505,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,1.0
1993-04-30,0.28,30,1993,0,0.9871074524151748,1.0028467756209805,0.9949148697987166,1.0114611134418152,1.0089439544833296,0.9986031981035219,0.8837200233963736,0.8837200233963736,1.0409878735913767,0.9522380582067843,0.9423415431953318,1.0409878735913767,0.9954583579391235,0.9782105074876463,1.0,1,1,1,352.27461139897287,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,1.0
