date,open,high,low,close,volume,change_percent,avg_vol_20d,daily_middle,dayNumber,year,is_quarter_end,Moving5DayClose,Moving10DayClose,Moving20DayClose,all_time_high,yearly_max_to_date,yearly_min_to_date,yearly_avg_to_date,monthly_max_to_date,monthly_min_to_date,monthly_avg_to_date,cumulativechange,run,DecreasingMA5-10,DecreasingMA5-20,DecreasingMA10-20,day_Tuesday,day_Wednesday,day_Thursday,day_Friday,month_February,month_March,month_April,month_May,month_June,month_July,month_August,month_September,month_October,month_November,month_December,target
2001-10-30,1353.96,1367.79,1320.48,1342.26,1778560000,-2.35,1934920500.0,1344.135,30,2001,0,1415.0959799999998,1383.5329900000002,1350.6720099999998,4816.3501,2771.6299,1088.96,1786.2477866504855,1487.4,1131.3199,1325.708634090909,-89.74000000000024,3.0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.0
2001-10-31,1368.54,1403.09,1354.74,1364.78,1897610000,1.68,1894136000.0,1378.915,31,2001,0,1403.114,1388.53099,1356.44051,4816.3501,2771.6299,1088.96,1784.279995410628,1487.4,1131.3199,1328.021954347826,-93.50000000000023,4.0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,1.0
2001-11-01,1381.7,1426.9399,1358.72,1424.15,1784910000,4.35,1855452500.0,1392.82995,1,2001,0,1392.134,1397.91299,1364.61501,4816.3501,2771.6299,1088.96,1782.3980240384615,1426.9399,1358.72,1392.82995,42.450000000000045,1.0,1,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,1.0
2001-11-02,1417.4,1439.01,1402.21,1425.78,1643860000,0.11,1845826500.0,1420.6100000000001,2,2001,0,1386.31,1405.73199,1372.31751,4816.3501,2771.6299,1088.96,1780.666980861244,1439.01,1358.72,1406.719975,50.82999999999993,2.0,1,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,1.0
2001-11-05,1453.9399,1490.11,1453.75,1480.21,1734250000,3.82,1861663000.0,1471.9299999999998,5,2001,0,1407.436,1415.4460000000001,1382.3465099999999,4816.3501,2771.6299,1088.96,1779.1968047619048,1490.11,1358.72,1428.45665,77.10009999999988,3.0,1,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1.0
2001-11-06,1471.11,1523.66,1462.1899,1523.09,1945510000,2.9,1882567000.0,1492.92495,6,2001,0,1443.602,1429.34899,1396.273005,4816.3501,2771.6299,1088.96,1777.840066113744,1523.66,1358.72,1444.5737250000002,129.0800999999999,4.0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1.0
2001-11-07,1506.11,1559.04,1506.11,1524.67,2065810000,0.1,1892982000.0,1532.5749999999998,7,2001,0,1475.58,1439.3470000000002,1407.2724999999998,4816.3501,2771.6299,1088.96,1776.6831554245282,1559.04,1358.72,1462.17398,147.64010000000007,5.0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,0.0
2001-11-08,1548.0,1580.59,1497.89,1510.6,2300720000,-0.92,1881371000.0,1539.24,8,2001,0,1492.8700000000001,1442.502,1413.309,4816.3501,2771.6299,1088.96,1775.568398826291,1580.59,1358.72,1475.0183166666668,-37.40000000000009,1.0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,1.0
2001-11-09,1508.09,1526.9399,1491.0,1514.96,1524360000,0.29,1848290500.0,1508.9699500000002,9,2001,0,1510.7060000000001,1448.508,1419.365,4816.3501,2771.6299,1088.96,1774.322611682243,1580.59,1358.72,1479.8685500000004,6.870000000000118,1.0,0,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,1.0
2001-11-12,1511.77,1538.75,1463.12,1528.75,1594470000,0.91,1848703500.0,1500.935,12,2001,0,1520.414,1463.925,1426.8565,4816.3501,2771.6299,1088.96,1773.0510413953486,1580.59,1358.72,1482.50185625,23.850000000000136,2.0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1.0
2001-11-13,1566.48,1585.0699,1552.5601,1580.76,2189000000,3.4,1865988000.0,1568.815,13,2001,0,1531.9479999999999,1487.775,1435.653995,4816.3501,2771.6299,1088.96,1772.1055041666668,1585.0699,1358.72,1492.0922055555557,38.13000000000011,3.0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.0
2001-11-14,1601.52,1614.77,1556.71,1585.89,2175590000,0.32,1860147000.0,1585.74,14,2001,0,1544.192,1509.886,1449.208495,4816.3501,2771.6299,1088.96,1771.2466769585255,1614.77,1358.72,1501.456985,-15.629999999999882,1.0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,1.0
2001-11-15,1572.8199,1609.04,1566.42,1582.58,2025550000,-0.21,1871731000.0,1587.73,15,2001,0,1558.5880000000002,1525.7289999999998,1461.820995,4816.3501,2771.6299,1088.96,1770.4048573394496,1614.77,1358.72,1509.2999863636362,9.760099999999966,1.0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,0.0
2001-11-16,1586.8,1591.58,1563.6,1582.14,1714140000,-0.03,1877882500.0,1577.59,16,2001,0,1572.024,1541.365,1473.548495,4816.3501,2771.6299,1088.96,1769.5244242009132,1614.77,1358.72,1514.9908208333334,-4.6599999999998545,1.0,0,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,1.0
2001-11-19,1597.8,1618.1899,1586.66,1617.58,1924900000,2.24,1897586000.0,1602.42495,19,2001,0,1589.7900000000002,1555.1019999999999,1485.274,4816.3501,2771.6299,1088.96,1768.7648811363636,1618.1899,1358.72,1521.716523076923,19.779999999999973,1.0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.0
2001-11-20,1607.61,1614.37,1546.6,1549.7,1988580000,-4.2,1905040500.0,1580.485,20,2001,0,1583.578,1557.7630000000001,1493.555995,4816.3501,2771.6299,1088.96,1767.9129359728506,1618.1899,1358.72,1525.9142714285715,-57.909999999999854,1.0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1.0
2001-11-21,1543.71,1562.76,1526.08,1552.01,1577590000,0.15,1889170000.0,1544.42,21,2001,0,1576.8020000000001,1560.4969999999998,1499.922,4816.3501,2771.6299,1088.96,1766.9062110360362,1618.1899,1358.72,1527.1479866666666,8.299999999999955,1.0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,1.0
2001-11-23,1557.09,1581.61,1549.39,1577.47,569820000,1.64,1804680000.0,1565.5,23,2001,0,1575.78,1567.184,1504.843,4816.3501,2771.6299,1088.96,1766.0030441704037,1618.1899,1358.72,1529.5449875,28.680000000000064,2.0,0,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,1.0
2001-11-26,1590.05,1619.73,1580.92,1619.65,1734130000,2.67,1791426500.0,1600.325,26,2001,0,1583.282,1577.6529999999998,1513.0805,4816.3501,2771.6299,1088.96,1765.2634100446428,1619.73,1358.72,1533.708517647059,58.2800000000002,3.0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1.0
2001-11-27,1607.61,1644.38,1575.48,1609.87,2137420000,-0.6,1815339000.0,1609.93,27,2001,0,1581.74,1585.7649999999999,1524.845,4816.3501,2771.6299,1088.96,1764.5730393333336,1644.38,1358.72,1537.9430444444445,60.54000000000019,4.0,1,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.0
2001-11-28,1594.88,1620.15,1557.03,1557.03,1905150000,-3.28,1821668500.0,1588.5900000000001,28,2001,0,1583.206,1583.392,1535.5835000000002,4816.3501,2771.6299,1088.96,1763.7943533185842,1644.38,1358.72,1540.6086736842105,-37.850000000000136,1.0,1,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,1.0
2001-11-29,1569.42,1599.64,1558.65,1599.3,1957120000,2.71,1824644000.0,1579.145,29,2001,0,1592.664,1584.733,1547.3094999999998,4816.3501,2771.6299,1088.96,1762.980920044053,1644.38,1358.72,1542.53549,29.87999999999988,1.0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,1.0
2001-11-30,1594.83,1608.4301,1581.28,1596.05,1831850000,-0.2,1826991000.0,1594.8550500000001,30,2001,0,1596.38,1586.08,1555.9045,4816.3501,2771.6299,1088.96,1762.2435258771932,1644.38,1358.72,1545.0268976190478,31.09999999999991,2.0,0,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,0.0
2001-12-03,1576.26,1590.3,1562.73,1567.54,1496760000,-1.79,1819636000.0,1576.5149999999999,3,2001,1,1585.958,1584.6200000000001,1562.9924999999998,4816.3501,2771.6299,1088.96,1761.4324842794763,1590.3,1562.73,1576.5149999999999,-8.720000000000027,1.0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1.0
2001-12-04,1582.0699,1634.55,1577.34,1634.27,1908630000,4.26,1828355000.0,1605.945,4,2001,1,1590.838,1586.2890000000002,1570.6955,4816.3501,2771.6299,1088.96,1760.7564517391304,1634.55,1562.73,1591.23,52.20010000000002,1.0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1.0
2001-12-05,1653.63,1731.29,1653.63,1720.91,2777500000,5.3,1869954500.0,1692.46,5,2001,1,1623.614,1603.41,1580.5865,4816.3501,2771.6299,1088.96,1760.4607961038962,1731.29,1562.73,1624.9733333333334,119.4801,2.0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,1.0
2001-12-06,1715.01,1734.58,1703.02,1717.97,2212470000,-0.17,1877287500.0,1718.8,6,2001,1,1647.348,1620.0059999999999,1590.2515,4816.3501,2771.6299,1088.96,1760.2812237068965,1734.58,1562.73,1648.43,122.44010000000003,3.0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,0.0
2001-12-07,1706.27,1709.5,1652.66,1673.9,1916720000,-2.57,1858087500.0,1681.08,7,2001,1,1662.9180000000001,1629.649,1598.4164999999998,4816.3501,2771.6299,1088.96,1759.9413042918454,1734.58,1562.73,1654.9599999999998,-32.36999999999989,1.0,0,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,0.0
2001-12-10,1658.47,1694.33,1642.42,1645.36,1679480000,-1.71,1865843500.0,1668.375,10,2001,1,1678.482,1632.22,1604.9365,4816.3501,2771.6299,1088.96,1759.5499952991452,1734.58,1562.73,1657.1958333333332,-45.48000000000002,2.0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.0
2001-12-11,1666.26,1695.15,1654.72,1661.27,1965200000,0.97,1884380000.0,1674.935,11,2001,1,1683.882,1637.3600000000001,1611.5625,4816.3501,2771.6299,1088.96,1759.1899314893617,1734.58,1562.73,1659.7299999999998,-50.47000000000003,3.0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1.0
2001-12-12,1666.5,1683.48,1631.42,1669.95,1895290000,0.52,1869694500.0,1657.45,12,2001,1,1673.69,1648.652,1616.0220000000002,4816.3501,2771.6299,1088.96,1758.7588300847456,1734.58,1562.73,1659.4450000000002,3.4500000000000455,1.0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,0.0
2001-12-13,1634.62,1645.04,1601.71,1601.91,2095820000,-4.07,1865706000.0,1623.375,13,2001,1,1650.4779999999998,1648.913,1616.823,4816.3501,2771.6299,1088.96,1758.1875902953584,1734.58,1562.73,1655.4372222222223,-32.70999999999981,1.0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,1.0
2001-12-14,1601.22,1622.79,1590.71,1605.67,1900020000,0.23,1859429500.0,1606.75,14,2001,1,1636.8319999999999,1649.875,1617.9775,4816.3501,2771.6299,1088.96,1757.5512978991596,1734.58,1562.73,1650.5685,4.4500000000000455,1.0,1,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,1.0
2001-12-17,1607.08,1654.45,1607.02,1640.34,1840920000,2.16,1865768500.0,1630.7350000000001,17,2001,1,1635.828,1657.155,1620.8875,4816.3501,2771.6299,1088.96,1757.0206857740584,1734.58,1562.73,1648.7654545454548,37.710000000000036,2.0,1,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1.0
2001-12-18,1653.3101,1665.39,1642.87,1657.6801,1852020000,1.06,1862124500.0,1654.13,18,2001,1,1635.11002,1659.49601,1622.892505,4816.3501,2771.6299,1088.96,1756.5919745833335,1734.58,1562.73,1649.2125000000003,42.080000000000155,3.0,1,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.0
2001-12-19,1629.47,1658.58,1620.72,1628.6899,1919850000,-1.75,1858688000.0,1639.65,19,2001,1,1626.858,1650.274,1626.8419999999999,4816.3501,2771.6299,1088.96,1756.1067381742737,1734.58,1562.73,1648.4769230769234,-0.7800999999999476,1.0,1,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,0.0
2001-12-20,1613.0601,1617.23,1557.1801,1557.36,2043110000,-4.38,1881964000.0,1587.20505,20,2001,1,1617.9479999999999,1634.2130000000002,1627.1095,4816.3501,2771.6299,1088.96,1755.4087973140495,1734.58,1557.1801,1644.1003607142861,-56.48019999999997,2.0,1,1,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,0.0
2001-12-21,1579.89,1594.08,1573.02,1578.27,2359670000,1.34,1971456500.0,1583.55,21,2001,1,1612.468,1624.65,1627.1495,4816.3501,2771.6299,1088.96,1754.7015594650206,1734.58,1557.1801,1640.0636700000002,-58.100200000000086,3.0,1,1,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,0.0
2001-12-24,1581.16,1590.04,1575.01,1577.3101,564380000,-0.06,1912969000.0,1582.525,24,2001,1,1599.86202,1617.84501,1625.032505,4816.3501,2771.6299,1088.96,1753.9959178278689,1734.58,1557.1801,1636.467503125,-61.95010000000025,4.0,1,1,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1.0
2001-12-26,1583.6899,1618.04,1583.6899,1590.84,1127350000,0.86,1862465500.0,1600.8649500000001,26,2001,1,1586.4940000000001,1610.8020099999999,1624.0810049999998,4816.3501,2771.6299,1088.96,1753.3708934693877,1734.58,1557.1801,1634.3732352941174,7.1500999999998385,1.0,1,1,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,1.0
2001-12-27,1599.25,1614.4399,1591.77,1606.48,1241060000,0.98,1829261000.0,1603.10495,27,2001,1,1582.0520199999999,1604.4550100000001,1626.553505,4816.3501,2771.6299,1088.96,1752.7600563008127,1734.58,1557.1801,1632.6361083333331,14.380099999999857,2.0,1,1,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,1.0
2001-12-28,1617.85,1637.5699,1617.01,1621.13,1328290000,0.91,1797819500.0,1627.2899499999999,28,2001,1,1594.80602,1606.3770100000002,1627.6450049999999,4816.3501,2771.6299,1088.96,1752.2520801619432,1734.58,1557.1801,1632.3547315789472,17.660100000000057,3.0,1,1,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,0.0
2001-12-31,1617.35,1623.63,1577.03,1577.05,1414840000,-2.72,1776969000.0,1600.33,31,2001,1,1594.5620199999998,1603.5150099999998,1626.695005,4816.3501,2771.6299,1088.96,1751.6394911290324,1734.58,1557.1801,1630.7534949999997,-40.299999999999955,1.0,1,1,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1.0
2002-01-02,1590.71,1610.41,1565.08,1610.39,1517670000,2.11,1778014500.0,1587.745,2,2002,0,1601.178,1600.52001,1628.837505,4816.3501,1610.41,1565.08,1587.745,1610.41,1565.08,1587.745,19.680000000000064,1.0,0,1,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,1.0
2002-01-03,1618.3,1667.1899,1618.3,1666.66,2209630000,3.49,1793064500.0,1642.74495,3,2002,0,1616.342,1601.4180000000001,1630.457005,4816.3501,1667.1899,1565.08,1615.244975,1667.1899,1565.08,1615.244975,68.04000000000019,2.0,0,1,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0.0
2002-01-04,1685.54,1698.46,1645.3199,1675.03,2205610000,0.5,1764470000.0,1671.88995,4,2002,0,1630.0520000000001,1606.0520099999999,1628.1630049999999,4816.3501,1698.46,1565.08,1634.1266333333333,1698.46,1565.08,1634.1266333333333,-10.509999999999991,1.0,0,0,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.0
2002-01-07,1691.36,1694.27,1647.5601,1649.83,2121110000,-1.5,1759902000.0,1670.91505,7,2002,0,1635.792,1615.29901,1624.756005,4816.3501,1698.46,1565.08,1643.3237374999999,1698.46,1565.08,1643.3237374999999,-52.039999999999964,2.0,0,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.0
2002-01-08,1651.42,1676.6899,1641.17,1666.58,1873670000,1.02,1757749500.0,1658.9299500000002,8,2002,0,1653.6979999999999,1624.13001,1624.390005,4816.3501,1698.46,1565.08,1646.4449799999998,1698.46,1565.08,1646.4449799999998,15.159999999999854,1.0,0,0,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0
2002-01-09,1688.26,1710.23,1644.89,1653.76,2321450000,-0.77,1789848000.0,1677.56,9,2002,0,1662.372,1631.775,1624.810005,4816.3501,1710.23,1565.08,1651.6308166666665,1710.23,1565.08,1651.6308166666665,-34.5,1.0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,1.0
2002-01-10,1653.97,1667.29,1635.08,1656.6801,1761640000,0.18,1779670000.0,1651.185,10,2002,0,1660.3760200000002,1638.35901,1624.58051,4816.3501,1710.23,1565.08,1651.5671285714284,1710.23,1565.08,1651.5671285714284,2.7101000000000113,1.0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0.0
2002-01-11,1659.47,1670.3199,1627.42,1634.17,1625530000,-1.36,1766182000.0,1648.86995,11,2002,0,1652.20402,1641.12801,1622.79151,4816.3501,1710.23,1565.08,1651.22998125,1710.23,1565.08,1651.22998125,-25.299999999999955,1.0,0,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.0
2002-01-14,1624.91,1633.12,1595.04,1603.76,1801650000,-1.86,1751473500.0,1614.08,14,2002,0,1642.99002,1639.39101,1622.88401,4816.3501,1710.23,1565.08,1647.1022055555557,1710.23,1565.08,1647.1022055555557,-46.450000000000045,2.0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.0
2002-01-15,1607.01,1628.0,1590.83,1612.46,1675150000,0.54,1740230000.0,1609.415,15,2002,0,1632.1660200000001,1642.93201,1623.22351,4816.3501,1710.23,1565.08,1643.3334849999999,1710.23,1565.08,1643.3334849999999,5.4500000000000455,1.0,1,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0
2002-01-16,1588.77,1597.15,1558.97,1558.98,1917270000,-3.32,1744047500.0,1578.06,16,2002,0,1613.21002,1637.7910100000001,1619.15551,4816.3501,1710.23,1558.97,1637.399531818182,1710.23,1558.97,1637.399531818182,-29.789999999999964,1.0,1,1,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,1.0
2002-01-17,1587.01,1605.28,1569.11,1602.3199,1893110000,2.78,1746102000.0,1587.195,17,2002,0,1602.33798,1631.3570000000002,1616.3875,4816.3501,1710.23,1558.97,1633.2158208333333,1710.23,1558.97,1633.2158208333333,15.30989999999997,1.0,1,1,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0.0
2002-01-18,1558.41,1582.92,1537.99,1548.22,1693010000,-3.38,1734760000.0,1560.455,18,2002,0,1585.14798,1618.676,1612.3640050000001,4816.3501,1710.23,1537.99,1627.6188346153845,1710.23,1537.99,1627.6188346153845,-10.190000000000055,1.0,1,1,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.0
2002-01-22,1567.59,1567.59,1500.89,1501.78,1817220000,-3.0,1723465500.0,1534.24,22,2002,0,1564.75198,1603.871,1609.5850050000001,4816.3501,1710.23,1500.89,1620.9489178571428,1710.23,1500.89,1620.9489178571428,-76.0,2.0,1,1,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.0
2002-01-23,1511.95,1553.41,1501.79,1549.21,1871120000,3.16,1699038000.0,1527.6,23,2002,0,1552.10198,1592.134,1608.132005,4816.3501,1710.23,1500.89,1614.7256566666665,1710.23,1500.89,1614.7256566666665,37.25999999999999,1.0,1,1,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0
2002-01-24,1565.34,1586.34,1559.35,1565.13,1907870000,1.03,1766212500.0,1572.8449999999998,24,2002,0,1553.33198,1583.2710000000002,1607.5230000000001,4816.3501,1710.23,1500.89,1612.108115625,1710.23,1500.89,1612.108115625,-0.209999999999809,1.0,1,1,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,1.0
2002-01-25,1546.1,1572.09,1541.84,1558.26,1655310000,-0.44,1792610500.0,1556.965,25,2002,0,1544.52,1573.4289899999999,1605.894,4816.3501,1710.23,1500.89,1608.8644029411764,1710.23,1500.89,1608.8644029411764,12.160000000000082,1.0,1,1,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.0
2002-01-28,1573.39,1581.38,1543.51,1564.86,1482080000,0.42,1804661500.0,1562.4450000000002,28,2002,0,1547.848,1566.49799,1603.8129999999999,4816.3501,1710.23,1500.89,1606.2855472222222,1710.23,1500.89,1606.2855472222222,-8.5300000000002,1.0,1,1,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0
2002-01-29,1570.7,1582.65,1508.62,1519.33,1875380000,-2.91,1832016000.0,1545.635,29,2002,0,1551.358,1558.05499,1598.7230000000002,4816.3501,1710.23,1500.89,1603.0934131578947,1710.23,1500.89,1603.0934131578947,-59.90000000000032,2.0,1,1,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.0
2002-01-30,1525.09,1539.0699,1481.46,1538.9399,2066970000,1.29,1864622500.0,1510.26495,30,2002,0,1549.3039800000001,1550.70298,1596.817495,4816.3501,1710.23,1481.46,1598.45199,1710.23,1481.46,1598.45199,13.849900000000162,1.0,1,1,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,1.0
2002-01-31,1549.47,1554.95,1528.04,1550.17,1803530000,0.73,1878915500.0,1541.495,31,2002,0,1546.31198,1549.82198,1593.806495,4816.3501,1710.23,1481.46,1595.7397523809525,1710.23,1481.46,1595.7397523809525,14.549900000000207,2.0,1,1,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0.0
2002-02-01,1544.42,1561.24,1515.85,1528.15,1710000000,-1.42,1853934000.0,1538.545,1,2002,0,1540.28998,1542.40499,1586.880995,4816.3501,1710.23,1481.46,1593.1399909090908,1561.24,1515.85,1538.545,-16.269999999999982,1.0,1,1,1,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,0.0
2002-02-04,1526.3199,1528.3,1471.52,1479.17,1779030000,-3.21,1832605000.0,1499.9099999999999,4,2002,0,1523.15198,1535.49999,1577.087995,4816.3501,1710.23,1471.52,1589.0865130434781,1561.24,1471.52,1519.2275,-63.41989999999987,2.0,1,1,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0.0
2002-02-05,1468.61,1497.41,1454.77,1462.86,2106870000,-1.1,1831893000.0,1476.0900000000001,5,2002,0,1511.8579800000002,1531.60799,1567.739495,4816.3501,1710.23,1454.77,1584.3783250000004,1561.24,1454.77,1504.8483333333334,-69.16989999999987,3.0,1,1,1,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0.0
2002-02-06,1480.45,1480.45,1434.96,1445.96,2105480000,-1.16,1843483500.0,1457.705,6,2002,0,1493.2620000000002,1521.2829900000002,1556.708495,4816.3501,1710.23,1434.96,1579.3113920000003,1561.24,1434.96,1493.0625,-103.65989999999988,4.0,1,1,1,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,0.0
2002-02-07,1445.11,1459.9399,1413.42,1413.86,1998300000,-2.22,1827326000.0,1436.6799500000002,7,2002,0,1466.0,1506.15599,1544.713495,4816.3501,1710.23,1413.42,1573.8255673076926,1561.24,1413.42,1481.7859899999999,-134.90989999999988,5.0,1,1,1,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,1.0
2002-02-08,1426.26,1452.17,1405.79,1452.17,1794710000,2.71,1828979500.0,1428.98,8,2002,0,1450.804,1495.54699,1534.48799,4816.3501,1710.23,1405.79,1568.4609166666671,1561.24,1405.79,1472.9849916666665,25.910000000000082,1.0,1,1,1,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,1.0
2002-02-11,1451.13,1477.96,1446.6899,1477.64,1564830000,1.75,1825944500.0,1462.3249500000002,11,2002,0,1450.498,1486.82499,1526.66149,4816.3501,1710.23,1405.79,1564.6703464285717,1561.24,1405.79,1471.4621285714286,52.42000000000007,2.0,1,1,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,1.0
2002-02-12,1458.28,1484.97,1448.77,1464.76,1621680000,-0.87,1816946000.0,1466.87,12,2002,0,1450.878,1481.3679900000002,1519.7114900000001,4816.3501,1710.23,1405.79,1561.2979206896557,1561.24,1405.79,1470.8881125,58.90000000000009,3.0,1,1,1,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,1.0
2002-02-13,1476.25,1492.27,1471.26,1486.75,1600740000,1.5,1813225500.0,1481.7649999999999,13,2002,0,1459.036,1476.1490000000001,1513.4259900000002,4816.3501,1710.23,1405.79,1558.6468233333337,1561.24,1405.79,1472.0966555555556,69.40000000000009,4.0,1,1,1,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,0.0
2002-02-14,1491.1899,1508.25,1471.24,1474.71,1679410000,-0.81,1801332500.0,1489.745,14,2002,0,1471.2060000000001,1468.6029999999998,1509.2124900000001,4816.3501,1710.23,1405.79,1556.4241838709684,1561.24,1405.79,1473.86149,-16.479900000000043,1.0,0,1,1,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,0.0
2002-02-15,1477.46,1482.5699,1432.96,1436.7,1624720000,-2.58,1787913000.0,1457.76495,15,2002,0,1468.112,1459.458,1500.931495,4816.3501,1710.23,1405.79,1553.3410828125002,1561.24,1405.79,1472.3981681818184,-57.239900000000034,2.0,0,1,1,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,0.0
2002-02-19,1421.0699,1424.04,1380.46,1387.27,1749170000,-3.44,1790721000.0,1402.25,19,2002,0,1450.038,1450.268,1492.883995,4816.3501,1710.23,1380.46,1548.7625651515154,1561.24,1380.46,1466.5524875,-91.03980000000001,3.0,1,1,1,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,1.0
2002-02-20,1400.83,1411.97,1364.21,1408.26,1918210000,1.51,1795770500.0,1388.0900000000001,20,2002,0,1438.738,1444.8080000000002,1488.207995,4816.3501,1710.23,1364.21,1544.0369014705884,1561.24,1364.21,1460.5169115384617,7.430000000000064,1.0,1,1,1,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,0.0
2002-02-21,1397.17,1403.3101,1348.25,1348.25,1833750000,-4.26,1793902000.0,1375.7800499999998,21,2002,0,1411.038,1435.0369999999998,1478.159995,4816.3501,1710.23,1348.25,1539.229562857143,1561.24,1348.25,1454.4642785714288,-48.92000000000007,1.0,1,1,1,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,1.0
2002-02-22,1351.24,1372.0601,1329.9301,1356.16,1839340000,0.59,1790475500.0,1350.9951,22,2002,0,1387.328,1429.267,1467.711495,4816.3501,1710.23,1329.9301,1534.0008277777779,1561.24,1329.9301,1447.5663333333334,4.920000000000073,1.0,1,1,1,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,1.0
